,true_theta,est_mean,est_std,Type
643,0.0,1.0008105,0.040103234,train
644,0.0,2.4089298,0.049503174,train
645,1.0,0.06644772,0.036083512,train
646,0.71428573,1.6323403,0.048323404,train
647,0.8888889,-0.45093417,0.014075972,train
648,0.70731705,1.1332572,0.020158563,train
649,0.0,1.891386,0.04466742,train
650,0.625,-0.42783362,0.034867298,train
651,0.33333334,0.9852635,0.039475974,train
652,0.6,-0.94759876,0.014701128,train
653,0.6216216,0.5117183,0.016081404,train
654,0.5,0.3305194,0.026982281,train
655,0.22222222,1.5114257,0.03242776,train
656,0.33333334,-0.7703525,0.033693377,train
657,0.42857143,0.5098597,0.029924888,train
658,0.35714287,-1.3194667,0.015211713,train
659,0.5555556,0.014973602,0.014379378,train
660,0.5,0.25806203,0.028848905,train
661,0.33333334,-0.84439075,0.03557375,train
662,0.8,0.40764534,0.031441744,train
663,0.29032257,-1.420333,0.01678479,train
664,0.46153846,-0.09970746,0.014836885,train
665,0.2,0.2663337,0.017548123,train
666,0.3,1.4423809,0.019123806,train
667,0.2777778,-0.83976054,0.020105774,train
668,0.18181819,0.44146034,0.016424526,train
669,0.29299363,-1.3753018,0.010261075,train
670,0.39726028,-0.042853247,0.0091849435,train
671,0.125,0.18277249,0.02567862,train
672,0.0,1.2940954,0.031348914,train
673,0.0,-0.96922547,0.033915713,train
674,0.125,0.21371333,0.024179494,train
675,0.27142859,-1.5641186,0.015185761,train
676,0.31506848,-0.3105812,0.011654857,train
677,0.05263158,0.31217462,0.019719522,train
678,0.0,1.4334863,0.019690052,train
679,0.083333336,-0.8378872,0.021935748,train
680,0.23809524,0.3527517,0.01745108,train
681,0.20967741,-1.4111524,0.011012983,train
682,0.32022473,-0.16360237,0.009232535,train
683,0.8888889,0.6588223,0.031638704,train
684,0.8,1.8030659,0.051425032,train
685,0.4,-0.52829856,0.024831356,train
686,0.75,0.6651947,0.023795826,train
687,0.6438356,-1.1461943,0.012318449,train
688,0.5316456,0.095172815,0.011546245,train
689,0.76666665,0.8033351,0.019019825,train
690,0.9375,1.9803398,0.034784243,train
691,0.4827586,-0.37068325,0.015160488,train
692,0.33333334,0.8595824,0.015586664,train
693,0.5041322,-0.984701,0.009170619,train
694,0.40384614,0.2939985,0.008355434,train
695,0.875,0.7904481,0.03075153,train
696,0.6666667,1.9729304,0.04717661,train
697,0.6,-0.3676897,0.021828597,train
698,0.41666666,0.86848366,0.022356266,train
699,0.53,-1.0026737,0.011586975,train
700,0.37391305,0.2742132,0.010518379,train
701,0.88,0.90222186,0.018836334,train
702,0.73333335,2.1114287,0.035676163,train
703,0.7241379,-0.23024791,0.014438687,train
704,0.61538464,1.056176,0.01678675,train
705,0.5198238,-0.85810864,0.008561389,train
706,0.43612334,0.45387596,0.008440237,train
707,0.9230769,0.7520173,0.025219688,train
708,0.8,1.9503789,0.03927564,train
709,0.77272725,-0.39606458,0.0187173,train
710,0.5263158,0.8781105,0.01916787,train
711,0.56842107,-1.0750233,0.01151584,train
712,0.3539823,0.22545794,0.010060513,train
713,0.72727275,0.7944846,0.017690523,train
714,0.5714286,2.0178552,0.030356368,train
715,0.6,-0.3377247,0.014738344,train
716,0.38709676,0.9658577,0.015388586,train
717,0.42424244,-1.0023097,0.009271613,train
718,0.38626608,0.33523783,0.008407721,train
719,1.0,0.8216223,0.028206766,train
720,1.0,2.0833657,0.044150062,train
721,0.7692308,-0.25503558,0.020192776,train
722,0.33333334,1.1161764,0.022816127,train
723,0.50574714,-0.9280333,0.012236349,train
724,0.5,0.4641268,0.011074492,train
725,0.8918919,0.95945257,0.017487455,train
726,0.89285713,2.2909443,0.028949372,train
727,0.73913044,-0.057418324,0.012506461,train
728,0.67391306,1.4082372,0.014701873,train
729,0.5575221,-0.68097264,0.008348876,train
730,0.53333336,0.8047353,0.008323904,train
731,0.16666667,0.5661554,0.019743955,train
732,0.2857143,1.9481866,0.02395186,train
733,0.29411766,-0.42982766,0.018992731,train
734,0.33333334,1.1070005,0.06281463,train
735,0.32786885,-0.9066178,0.012072289,train
736,0.41025642,0.6367566,0.011586975,train
737,0.125,0.88260424,0.014322118,train
738,0.0,2.3395011,0.019096859,train
739,0.24074075,-0.019043382,0.01339967,train
740,0.31034482,1.5928721,0.016023388,train
741,0.2967033,-0.5312049,0.008586945,train
742,0.46907216,1.0808879,0.009372689,train
743,,2.1147563,0.08034432,train
744,1.0,-0.8025019,0.023500703,train
745,0.6666667,0.6510162,0.023109088,train
746,1.0,1.1065704,0.042617124,train
747,1.0,2.539727,0.05563992,train
748,1.0,0.1958334,0.039100338,train
749,,1.7991208,0.05239152,train
750,0.6666667,-0.3448469,0.014841315,train
751,0.75,1.2689415,0.020354899,train
752,0.0,1.0008105,0.040103234,train
753,0.0,2.4089298,0.049503174,train
754,0.6666667,-0.45093417,0.014075972,train
755,0.8,1.1332572,0.020158563,train
756,,0.59394205,0.034677617,train
757,0.33333334,1.8914233,0.04466742,train
758,1.0,-0.42783362,0.034867298,train
759,1.0,0.9853422,0.039475974,train
760,0.46153846,-0.94759876,0.014701128,train
761,0.75,0.51181066,0.016081404,train
762,0.0,0.3305194,0.026982281,train
763,1.0,1.5114257,0.03242776,train
764,0.0,0.50991905,0.029924888,train
765,0.5714286,-1.3194667,0.0152124325,train
766,0.4,0.014973602,0.014378616,train
767,0.0,0.25804573,0.028849665,train
768,0.0,1.4284083,0.036293928,train
769,1.0,0.40764534,0.031441394,train
770,0.42857143,-1.4203004,0.016786097,train
771,0.16666667,-0.09970746,0.0148361465,train
772,0.0,0.2663101,0.017547498,train
773,0.0,1.4423809,0.019124378,train
774,1.0,-0.83976054,0.020105774,train
775,1.0,0.44146034,0.016423857,train
776,0.35555556,-1.375276,0.010262142,train
777,0.51724136,-0.042853247,0.0091849435,train
778,0.33333334,0.18277249,0.025678193,train
779,0.0,1.2940954,0.031348914,train
780,0.0,-0.96922547,0.033915713,train
781,1.0,0.21371333,0.024178589,train
782,0.3,-1.56411,0.0151850395,train
783,0.46666667,-0.3105694,0.011654857,train
784,0.0,0.31217462,0.019720633,train
785,0.14285715,1.4334863,0.019690052,train
786,0.14285715,-0.8378872,0.021936247,train
787,0.6666667,0.3527517,0.017450452,train
788,0.34,-1.4111524,0.011010993,train
789,0.29268292,-0.16360237,0.0092337215,train
790,0.6,0.6588223,0.031638704,train
791,0.85714287,1.8030659,0.05142482,train
792,0.16666667,-0.52829856,0.0248318,train
793,0.0,0.6651947,0.023795826,train
794,0.47619048,-1.1461943,0.0123193385,train
795,0.6923077,0.095172815,0.011547193,train
796,0.8636364,0.8033351,0.019019825,train
797,0.9,1.9803398,0.03478456,train
798,0.6666667,-0.37068325,0.015160488,train
799,0.16666667,0.8595824,0.015587367,train
800,0.5319149,-0.984701,0.009171813,train
801,0.35820895,0.2939985,0.008355434,train
802,0.6666667,0.7904481,0.03075153,train
803,1.0,1.9729304,0.04717661,train
804,0.8,-0.3676897,0.0218291,train
805,0.5,0.86848366,0.022355776,train
806,0.25,-1.0026737,0.011586975,train
807,0.5263158,0.2742132,0.010519422,train
808,0.8695652,0.90222186,0.018836334,train
809,0.93333334,2.1114287,0.035675857,train
810,1.0,-0.23024791,0.014439446,train
811,0.42857143,1.056176,0.01678675,train
812,0.5694444,-0.85810864,0.008560108,train
813,0.4516129,0.45387596,0.008440237,train
814,0.85714287,0.7520618,0.025219688,train
815,1.0,1.9504215,0.03927564,train
816,0.4,-0.39602864,0.018716715,train
817,1.0,0.8781105,0.01916787,train
818,0.32,-1.0750018,0.01151584,train
819,0.2857143,0.22547479,0.010060513,train
820,0.8235294,0.79452825,0.017690523,train
821,0.9230769,2.0178552,0.030356007,train
822,0.625,-0.3377247,0.014739087,train
823,0.42857143,0.9658577,0.015388586,train
824,0.38,-1.0022873,0.009271613,train
825,0.46969697,0.33523783,0.008407721,train
826,0.33333334,0.8216223,0.028207155,train
827,0.33333334,2.0833657,0.04414957,train
828,0.0,-0.25503558,0.020193318,train
829,0.5,1.1162394,0.022816127,train
830,0.4,-0.9280333,0.012235453,train
831,0.39130434,0.4641268,0.011074492,train
832,0.8148148,0.95945257,0.017487455,train
833,0.8888889,2.2909443,0.028948994,train
834,0.6875,-0.057418324,0.012507336,train
835,0.5,1.4082372,0.014700383,train
836,0.50666666,-0.68097264,0.008350187,train
837,0.5072464,0.8047353,0.00832522,train
838,0.0,0.5661554,0.019743398,train
839,0.2857143,1.9481866,0.02395186,train
840,0.125,-0.42982766,0.018992731,train
841,0.5,1.1070005,0.06281445,train
842,0.39130434,-0.9066178,0.012073196,train
843,0.4,0.6367566,0.01158603,train
844,0.0,0.88260424,0.014320589,train
845,0.14285715,2.3395011,0.019097432,train
846,0.14285715,-0.019043382,0.01339967,train
847,0.75,1.5928721,0.016024072,train
848,0.45945945,-0.5312049,0.008586945,train
849,0.4827586,1.0808879,0.009372689,train
850,1.0,0.8144982,0.06395803,train
851,1.0,-0.8025019,0.023500703,train
852,0.5,1.1065704,0.042617124,train
853,1.0,2.539727,0.05563992,train
854,0.0,0.1958334,0.039100338,train
855,0.5,1.7991208,0.05239194,train
856,1.0,-0.3448469,0.014841315,train
857,0.25,1.2689415,0.020355975,train
858,0.0,1.0008105,0.040103234,train
859,0.0,2.4089298,0.049503174,train
860,1.0,1.6323403,0.048323628,train
861,1.0,-0.45093417,0.014075972,train
862,1.0,1.1332572,0.020158563,train
863,0.5,0.59394205,0.034677617,train
864,0.25,1.8914492,0.04466742,train
865,,-0.42783362,0.034867298,train
866,1.0,0.98541003,0.03947542,train
867,0.2,-0.94759876,0.014701128,train
868,0.25,0.511889,0.016081404,train
869,0.0,0.3305194,0.026981873,train
870,0.0,1.5114257,0.03242776,train
871,0.0,-0.7703525,0.033693377,train
872,0.0,0.5099714,0.029925253,train
873,0.0,-1.3194667,0.0152124325,train
874,0.33333334,0.014973602,0.014378616,train
875,0.11111111,0.2580318,0.028849285,train
876,0.2,1.4284083,0.036293928,train
877,0.0,-0.84439075,0.03557375,train
878,0.0,0.40764534,0.031441744,train
879,0.2,-1.4202725,0.016785445,train
880,0.0,-0.09970746,0.014836885,train
881,0.14285715,0.26628935,0.017548123,train
882,0.22222222,1.4423809,0.019123806,train
883,0.0,-0.83976054,0.020105774,train
884,0.25,-1.3752531,0.010261075,train
885,0.2,-0.042853247,0.0091849435,train
886,0.0,0.18277249,0.025678193,train
887,0.0,1.2940954,0.031348914,train
888,0.0,-0.96922547,0.033915713,train
889,0.0,0.21371333,0.024178589,train
890,0.0,-1.5641025,0.0151850395,train
891,0.0,-0.31055865,0.011655798,train
892,0.071428575,0.31217462,0.019720633,train
893,0.05,1.4334863,0.019690052,train
894,0.5,-0.8378872,0.021936247,train
895,0.14285715,0.3527517,0.017450452,train
896,0.2,-1.4111524,0.011010993,train
897,0.0,-0.16360237,0.0092337215,train
898,0.84615386,0.6588223,0.031638704,train
899,0.8888889,1.8030659,0.05142482,train
900,1.0,-0.52829856,0.0248318,train
901,1.0,0.6651947,0.023795826,train
902,1.0,-1.1461943,0.0123193385,train
903,1.0,0.095172815,0.011547193,train
904,0.8333333,0.8033351,0.019019825,train
905,1.0,1.9803398,0.03478456,train
906,1.0,-0.37068325,0.015160488,train
907,0.85714287,0.8595824,0.015587367,train
908,0.9047619,-0.984701,0.009171813,train
909,0.7619048,0.2939985,0.008355434,train
910,0.875,0.7904481,0.03075153,train
911,0.8181818,1.9729304,0.04717661,train
912,1.0,-0.3676897,0.0218291,train
913,1.0,0.86848366,0.022355776,train
914,0.85714287,-1.0026737,0.011586975,train
915,0.8181818,0.2742132,0.010519422,train
916,0.96153843,0.90222186,0.018836334,train
917,1.0,2.1114287,0.035675857,train
918,0.8333333,-0.23024791,0.014439446,train
919,0.7777778,-0.85810864,0.008560108,train
920,0.8181818,0.45387596,0.008441535,train
921,0.8,0.7521006,0.025220124,train
922,0.7777778,1.950458,0.039275356,train
923,1.0,-0.39599738,0.018717885,train
924,1.0,0.8781105,0.019167298,train
925,0.64285713,-1.0749826,0.011514888,train
926,0.7692308,0.2254896,0.010060513,train
927,0.9375,0.7945663,0.017690523,train
928,0.7647059,2.0178552,0.030356368,train
929,1.0,-0.3377247,0.014739087,train
930,0.8,0.9658577,0.015388586,train
931,0.7916667,-1.0022678,0.009271613,train
932,0.84615386,0.33523783,0.008407721,train
933,0.85714287,0.8216223,0.028206766,train
934,1.0,2.0833657,0.04414957,train
935,1.0,-0.25503558,0.020192776,train
936,0.6666667,-0.9280333,0.012236349,train
937,0.6666667,0.4641268,0.011074492,train
938,0.8363636,0.95945257,0.017487455,train
939,0.94736844,2.2909443,0.028949372,train
940,0.8888889,-0.057418324,0.012507336,train
941,0.8,1.4082372,0.014701873,train
942,0.8857143,-0.68097264,0.008350187,train
943,0.8214286,0.8047353,0.008323904,train
944,0.23076923,0.5661554,0.019743955,train
945,0.0,1.9481866,0.023952318,train
946,0.0,-0.42982766,0.018992731,train
947,0.16666667,1.1070005,0.06281463,train
948,0.23076923,-0.9066178,0.012073196,train
949,0.16666667,0.6367566,0.01158603,train
950,0.05263158,0.88260424,0.014321353,train
951,0.0,2.3395011,0.019096285,train
952,0.16666667,-0.019043382,0.013398852,train
953,0.5,1.5928721,0.016023388,train
954,0.18181819,-0.5312049,0.008588221,train
955,0.037037037,1.0808879,0.009372689,train
956,,0.8144982,0.063957855,train
957,1.0,2.1147563,0.08034432,train
958,0.75,-0.21477963,0.056012806,train
959,0.7777778,1.2126042,0.061469026,train
960,0.4888889,-0.8025019,0.023500703,train
961,0.45652175,0.6510162,0.023109088,train
962,0.5833333,1.1065704,0.042617124,train
963,0.4,2.539727,0.05563992,train
964,0.6111111,0.1958334,0.039100338,train
965,0.6363636,1.7991208,0.05239152,train
966,0.6616541,-0.3448469,0.014841315,train
967,0.73770493,1.2689415,0.020354899,train
968,0.5,1.0008105,0.040103234,train
969,0.2,2.4089298,0.049503174,train
970,0.6666667,0.06644772,0.036083512,train
971,0.72727275,1.6323403,0.048323404,train
972,0.7785714,-0.45093417,0.014075972,train
973,0.82802546,1.1332572,0.020158563,train
974,0.3809524,0.59394205,0.0346773,train
975,0.4,1.8914715,0.04466742,train
976,0.62068963,-0.42783362,0.034867298,train
977,0.6315789,0.9854643,0.039475143,train
978,0.6229508,-0.94759876,0.014700383,train
979,0.74375,0.5119585,0.016080722,train
980,0.1923077,0.3305194,0.026981873,train
981,0.2,1.5114257,0.032427426,train
982,0.47619048,-0.7703525,0.033693705,train
983,0.75555557,0.5100182,0.029925253,train
984,0.5777778,-1.3194667,0.0152124325,train
985,0.6282051,0.014973602,0.014379378,train
986,0.22222222,0.25802034,0.028848147,train
987,0.30769232,1.4284083,0.03629453,train
988,0.4318182,-0.84439075,0.035573136,train
989,0.3939394,0.40764534,0.031441394,train
990,0.41304347,-1.4202485,0.016785445,train
991,0.5934066,-0.09970746,0.0148361465,train
992,0.11363637,0.2662714,0.017547498,train
993,0.10810811,1.4423809,0.019124378,train
994,0.36516854,-0.83976054,0.020105774,train
995,0.4609375,0.44146034,0.016423857,train
996,0.4271482,-1.3752333,0.010261075,train
997,0.5,-0.042853247,0.0091849435,train
998,0.102564104,0.18277249,0.025678193,train
999,0.15,1.2940954,0.031348914,train
1000,0.41666666,-0.96922547,0.033915713,train
1001,0.43209878,0.21371333,0.024178589,train
1002,0.32012194,-1.5640959,0.0151850395,train
1003,0.43351063,-0.31054926,0.011655798,train
1004,0.05952381,0.31217462,0.019720633,train
1005,0.12941177,1.4334863,0.019690052,train
1006,0.21428572,-0.8378872,0.021936247,train
1007,0.26190478,0.3527517,0.017450452,train
1008,0.3259861,-1.4111524,0.011010993,train
1009,0.38101605,-0.16360237,0.0092337215,train
1010,0.8703704,0.6588223,0.031638704,train
1011,0.81578946,1.8030659,0.05142482,train
1012,0.5609756,-0.52829856,0.0248318,train
1013,0.44642857,0.6651947,0.023795826,train
1014,0.47058824,-1.1461943,0.0123193385,train
1015,0.34725848,0.095172815,0.011547193,train
1016,0.875,0.8033351,0.019019825,train
1017,0.7894737,1.9803398,0.03478456,train
1018,0.5188679,-0.37068325,0.015160488,train
1019,0.3872054,0.8595824,0.015587367,train
1020,0.3895801,-0.984701,0.009171813,train
1021,0.30390626,0.2939985,0.008355434,train
1022,0.8108108,0.7904481,0.03075153,train
1023,0.8448276,1.9729304,0.04717661,train
1024,0.5368421,-0.3676897,0.0218291,train
1025,0.46666667,0.86848366,0.022355776,train
1026,0.4031008,-1.0026737,0.011586975,train
1027,0.3280899,0.2742132,0.010519422,train
1028,0.91699606,0.90222186,0.018836334,train
1029,0.8827586,2.1114287,0.035675857,train
1030,0.6111111,-0.23024791,0.014439446,train
1031,0.5642857,1.056176,0.01678675,train
1032,0.4453593,-0.85810864,0.008560108,train
1033,0.31996354,0.45387596,0.008440237,train
1034,0.87,0.75213486,0.025220124,train
1035,0.79268295,1.9504905,0.039275076,train
1036,0.5337838,-0.39597028,0.018716715,train
1037,0.53333336,0.8781105,0.01916787,train
1038,0.35283363,-1.0749657,0.01151584,train
1039,0.3083779,0.22550233,0.010061602,train
1040,0.79310346,0.7946,0.017690523,train
1041,0.7908497,2.0178552,0.030356007,train
1042,0.5451128,-0.3377247,0.014739087,train
1043,0.5,0.9658577,0.015388586,train
1044,0.36916667,-1.0022502,0.009272794,train
1045,0.33567047,0.33523783,0.008407721,train
1046,0.8243243,0.8216223,0.028207155,train
1047,0.8,2.0833657,0.04414957,train
1048,0.63309354,-0.25503558,0.020193318,train
1049,0.57377046,1.1162919,0.022814685,train
1050,0.37349397,-0.9280333,0.012235453,train
1051,0.28184283,0.4641268,0.011074492,train
1052,0.8616352,0.95945257,0.017487455,train
1053,0.8636364,2.2909443,0.028948994,train
1054,0.6224256,-0.057418324,0.012507336,train
1055,0.5399061,1.4082372,0.014700383,train
1056,0.44742,-0.68097264,0.008350187,train
1057,0.4323336,0.8047353,0.00832522,train
1058,0.09375,0.5661554,0.019743398,train
1059,0.18181819,1.9481866,0.02395186,train
1060,0.28947368,-0.42982766,0.018992731,train
1061,0.47368422,1.1070005,0.06281445,train
1062,0.45299146,-0.9066178,0.012073196,train
1063,0.57894737,0.6367566,0.01158603,train
1064,0.08287293,0.88260424,0.014320589,train
1065,0.22330096,2.3395011,0.019097432,train
1066,0.24512535,-0.019043382,0.01339967,train
1067,0.39591837,1.5928721,0.016024072,train
1068,0.47257054,-0.5312049,0.008586945,train
1069,0.5984329,1.0808879,0.009372689,train
1070,0.8333333,0.8144982,0.06395803,train
1071,1.0,2.1147563,0.08034432,train
1072,0.6666667,-0.21477963,0.05601261,train
1073,0.36363637,-0.8025019,0.02350117,train
1074,0.375,0.6510162,0.023109088,train
1075,0.4117647,1.1065704,0.042617124,train
1076,0.36363637,2.539727,0.05563992,train
1077,0.6666667,0.1958334,0.039100338,train
1078,1.0,1.7991208,0.05239194,train
1079,0.8333333,-0.3448469,0.014842053,train
1080,0.8305085,1.2689415,0.020355435,train
1081,0.5416667,1.0008105,0.040103506,train
1082,0.6666667,2.4089298,0.049503397,train
1083,0.8333333,0.06644772,0.036083512,train
1084,0.8333333,1.6323403,0.048323628,train
1085,0.8902439,-0.45093417,0.014075972,train
1086,0.859375,1.1332572,0.020158563,train
1087,0.2857143,0.59394205,0.034677617,train
1088,0.5555556,1.8914875,0.04466742,train
1089,1.0,-0.42783362,0.034867298,train
1090,0.6363636,0.9855136,0.039475974,train
1091,0.80246913,-0.94759876,0.014701128,train
1092,0.6933333,0.5120188,0.016082766,train
1093,0.1627907,0.3305194,0.026981873,train
1094,0.21212122,1.5114257,0.03242776,train
1095,0.5,-0.7703525,0.033693377,train
1096,0.42857143,0.5100566,0.029924888,train
